Epig,Oxd,GI,Apo,Prf,Elec
0.9364769899694674,0.01470737023933366,0.3784911717495987,0.8428882937512198,0.4779654912988245,0.99021604743976
0.8552028314235157,0.007344422620572555,0.2715355805243445,0.754573848331256,0.43603131436464776,0.8440537557476118
0.6359399691958365,0.004635206022482143,0.8090690208667737,2.144643387358456e-07,0.6266862766862767,0.9999994003564446
0.3357360390086825,0.9998857942935876,0.7049536293918317,0.3681133874266513,0.4912112052798328,0.9999999998287501
0.933013222909716,0.9999557143663114,0.9593365436062063,0.4573578403627301,0.3411235061235061,0.7307685990106971
0.6233756035719201,0.00019217974093833969,0.27495987158908514,0.2715410834305816,0.6289804639804639,5.780495341897524e-05
0.9443616572148564,0.0017953514626136491,0.33105939004815405,0.8278339085580161,0.5537088619441561,0.013073621879272086
0.19061223732744764,0.0005980810410423846,0.8628678437667201,0.0,0.4494301994301994,0.9999823452671346
0.9326129879226852,0.17451608039387814,0.30385232744783297,0.5547206902941403,0.5553493420160088,0.9999753991945556
0.3006443263061202,0.9999742043365956,0.9775280898876404,0.26119613636445216,0.3661891195224529,0.9999999196217622
0.6764988222619196,0.0038236484354469617,0.2882825040128411,0.7505257170418833,0.3994359961026627,1.0921476380403565e-05
0.11127421364453367,5.622966454131792e-07,0.7564205457463884,0.08722839808610497,0.3214790148123481,0.999635929714945
0.5428143250991823,0.9974727554690216,1.0,0.18721905482510068,0.21592592592592602,0.9999998747939196
0.9172189567077604,0.99999979287971,0.9422596754057428,0.2846571650564315,0.1868778443778444,0.9999995784765878
0.2112218979311358,1.8865777339310799e-06,0.3014713750668807,0.0,0.6615756066736461,4.656895587671896e-07
0.8767284289913815,1.937110043069912e-06,0.27303370786516856,0.716700011261132,0.7950107916774583,0.0005682406149748372
0.8554275837329047,0.00031314937866137014,0.018726591760299626,1.0,0.6493430335097002,0.5527987536479733
0.1475993145641005,0.1337919094169376,0.9135901551631892,0.18610335025311087,0.2760061144374871,0.9999998162445772
0.31015954220290337,0.002172180554852195,0.8505350454788656,0.43749388922060856,0.36565866232532895,7.536912488709195e-05
0.9120917938157462,0.0008890066206720848,0.059390048154093086,0.8218595250085846,0.5218874643874644,0.6700519758758525
0.6897673351837634,2.321492415640009e-05,0.8400749063670412,0.09862506489459323,0.4403771537104871,0.9999983380636466
0.6983425065606744,0.9999958399009976,0.436115569823435,0.1799324227492922,0.6187277754924814,0.999882172298136
0.927216359948742,3.073870367327108e-05,0.3885946138755128,0.9120205422353421,0.32573266239932896,0.9999985327913588
0.9020513284184782,0.977402281536718,0.2642322097378277,0.9133969571867141,0.4191541791541792,0.9999999767153483
0.798767497291071,0.999996554190701,0.8033707865168539,0.271780098547252,0.19639971139971146,0.9999999931385432
0.9461818872270392,0.5920735078627939,0.4525548421615837,0.41537078236126795,0.7660866910866909,0.999999999732665
0.9423989119148364,3.6028931869550376e-06,0.37880774032459424,0.7417633144873216,0.37035162368495694,0.9999999930427126
0.7267502881530474,2.5252385404547995e-06,0.052648475120385216,0.35962124920241023,0.5690185123518456,0.00034991274190558587
0.9023482004479898,0.9942707555445492,0.945068664169788,0.3640918057956107,0.13438228438228436,0.9999999996951758
0.8715282417013104,0.9659226759131341,0.11803103263777424,0.8193852510559059,0.6275402375402377,0.9997339077315036
0.18805564958542914,4.1296578235057e-05,0.32629748528624936,0.3585385898104008,0.6125616975616975,0.6463428594046629
0.3670079541415367,0.03808411177357168,0.9831460674157304,0.27526055711164543,0.4026731365947053,0.9886811584613824
0.17639740407826868,0.9993179764424492,0.9060995184590692,0.1986666060074201,0.1817047150380484,0.9999986902444176
0.31467723661553604,0.9999999609278124,0.9741662207954344,0.29218896592842125,0.22400352733686069,0.9999999999736532
0.8997604475992463,0.1386930840299706,0.31425896201177106,1.0,0.2957848324514991,0.2429013680638624
0.8304287862712542,0.9723173526313421,0.3051850770951895,0.9141555004246364,0.2998232014898681,0.4481784750154466
0.510873531961851,0.0005437309992680243,0.8382825040128411,0.17943150004350716,0.3134455667789001,0.966055313375334
0.05445888150330072,0.0008918315025169543,0.4919208132691278,0.8299387244714284,0.3280410947077613,1.529349675862607e-05
0.473008590003855,3.8392560616576275e-06,0.4080524344569288,0.3507845114371217,0.4526017809351143,5.450592525497716e-06
0.3309547574332574,2.980978449185348e-05,0.9468789013732832,0.4404141677698689,0.4575552842219509,0.9997636969002272
0.23211554507283025,1.2789365782508016e-05,0.1890850722311396,0.7450872482420651,0.8170628137294804,3.126772302051275e-05
0.539641981535127,0.05237701352599103,0.10654093097913324,0.7349056261947028,0.4701719576719577,0.3256629667195646
0.2349827333707349,1.3781740374929764e-05,0.3021223470661673,0.6267264335609787,0.5859832143165477,0.020709465811470373
0.5450570115578929,0.05943277316099543,0.6885232744783307,0.26921799260617785,0.7964085297418632,0.4596903501246908
0.9407916748437204,0.9847998359406566,0.3779427501337613,0.7804026337333725,0.4370459787126454,0.999433253841903
0.9247690608724738,0.002563184841512814,0.8557428214731586,0.8205142037377708,0.3934999568332903,0.9999999999597322
0.7740829537430193,0.8541597264799726,0.7663857677902621,0.2856266258143187,0.24425000925000925,0.9999914539899526
0.8621647605090953,0.9986829440471484,0.9895666131621188,0.3768997897359813,0.3437366337366337,0.9999999894329008
0.269743053127419,2.1068295512770404e-06,0.3821428571428572,0.08659160210835291,0.7161616161616161,0.99999991681231
0.05623694422500253,2.883818441035891e-07,0.4874665596575709,0.8242328961599396,0.6224769366436034,5.074186668577735e-05
0.1449887503312372,0.0005870796133652054,0.3441144997324772,0.9050282805771472,0.5037105487105488,3.854049558180356e-05
0.8451924610709279,0.00013793404819602997,0.12921348314606745,0.7397220171969631,0.7054535279535281,3.113576295372259e-06
0.2848174788562729,4.067249043963901e-05,0.8838951310861424,0.09201711539548613,0.41141330891330896,0.8343956596809401
0.8406264345050632,0.0009213823695942793,0.41238630283574107,1.0,0.3479432912766246,0.003144187455647796
0.9612398996725536,3.19917643851507e-05,0.44050294275013374,0.8166244889223486,0.32356782106782106,0.9999999984938692
0.23007048464572954,0.0004224149731531773,0.268039950062422,0.5489411677634971,0.6307631257631259,0.2404957829270564
0.1737763192078104,0.00011357859673015,0.9136704119850187,0.2563697726661909,0.4834252167585501,0.9913834994145256
0.6971091276769541,1.8880001498802685e-05,0.7148207597645799,0.5330439106668728,0.6444311244311246,0.00012618289424793947
0.7643682135913267,0.12857040742380002,0.05131086142322097,1.0,0.7657210998877667,0.9639241728324426
0.4312263332933725,4.473364139782293e-05,0.326012127697521,0.3598216699326178,0.6218867407102702,9.341403279646296e-05
0.215084769974667,0.13166208269159185,0.4940788300338861,0.3669720833269421,0.3332499998186273,0.0002075421267878608
0.8999353033874812,0.8584736851251308,0.7239700374531836,0.3564848941278572,0.5736140402807071,0.9999999994447936
0.7272617913218077,0.002794360138831321,0.13550026752273947,0.3608372377576245,0.6750944117610784,0.8680150611108266
0.8670928209168624,0.9133828437673672,0.2375601926163725,0.8146535787389456,0.5238507788507789,0.1975926473715559
0.9230552693836538,0.9999989032805564,0.9137640449438202,0.3795023359411647,0.2059876234876235,0.9999999999484834
0.3898281957325891,0.9999961069922526,0.9831460674157304,0.13863144487800785,0.38923029766167017,0.9999999983115913
0.4014108402495867,3.147026383728263e-05,0.2833333333333334,0.08876833840140133,0.6755347122013788,0.9999993028031858
0.6452359198776665,0.026236612833383244,0.7568842518280722,0.8146826998684191,0.3626159026159026,0.9999999919926936
0.7063248919198252,0.0001239074227657483,0.5709737827715357,0.3537141160925346,0.5339755161323788,0.9999999702928812
0.8383244743128543,0.03349662967647578,0.23030140895309434,0.33072405713890696,0.4885065406634034,0.9895202856307896
0.1756650747735158,0.0008045274137610379,0.86840556447298,0.4596117716330683,0.1912028712028712,0.999999998436674
0.9373383013723448,0.11273512208064455,0.19884073479579092,0.5366140222769862,0.5334319384319385,0.008883721638334263
0.3566594561585976,0.4222838452437223,0.3465367965367965,0.08991365173238527,0.59234360410831,0.9994960033993924
0.937945502044934,2.316297204021589e-05,0.3,0.8026830752861028,0.4246522613189281,0.9058117218056614
0.3296804731195526,0.9999999389647354,0.99625468164794,0.3634098640246314,0.3955230172877232,0.9999974946553674
0.7323902476742844,0.02571225808490645,0.2232209737827716,0.8190826707095474,0.5978739778739779,0.9949429980661938
0.1592136623737273,2.0592756826380414e-05,0.9086766541822724,0.17638688502181088,0.332283950617284,0.936678972689977
0.7170304425862561,0.00025783429012521945,0.08801498127340825,0.9102082377411695,0.7469095102428437,0.4023963403165247
0.12947940127423332,0.004380017786634952,0.7266626943593234,0.16831737844241176,0.578270001603335,0.7094365086550083
0.14489347804374467,0.0015377570456968687,0.6748171927947211,0.6384065112785655,0.5966863383530051,9.224558653684718e-05
0.981333363524418,0.9968490895046914,0.8781879793115748,0.35451420408005435,0.271362834696168,0.9999999940148788
0.8946521457655584,0.0002041983342801152,0.12915997859818085,0.6340731865202255,0.5884259259259259,0.00019860217683014718
0.5,4.228353947633017e-06,0.6465667915106117,0.08730462955890224,0.4877324527324528,0.9999999525184652
0.9003314967699224,0.9999991475628432,0.7818976279650437,0.2821624534595819,0.16470022352375294,0.9999999792659062
0.12633062416536692,0.0012865988812185444,0.5411985018726592,0.5376995244485914,0.5484234900901568,0.9960031900012886
0.5984211749438341,0.9999099651442176,0.3552969502407705,0.09093887408816308,0.6035536449752137,0.9810061178107766
0.9160032799397044,0.99903196259169,0.3580864828055839,0.8266739798583544,0.20559008892342226,0.9903132619102344
0.3999330882254203,0.2546433885982937,0.35338416265382555,0.2639037508323457,0.6821557454890789,0.9999999836507438
0.7050000914104287,0.00251023754679796,0.8919475655430712,0.2539671186102186,0.554602126268793,0.9988507332922036
0.9014869603148208,0.011742165809454223,0.7737827715355805,0.8144544627976229,0.4494433344433345,0.9999874766692316
0.4002124821479779,0.9718118825373612,0.4615338781069118,0.2693045842747781,0.5023937173937174,0.5327446824085342
0.19688621810698986,1.6350271374201102e-06,0.6991439272338149,0.2671813271705963,0.5208649375316041,0.04354227062512228
0.8139097125336988,0.4542345104977919,0.4061619404316034,0.9124556795895821,0.41225145225145227,0.0710722648611262
0.24185016037076296,1.9612608914936187e-07,0.4958533975387908,0.17838638561923356,0.31200649024178434,0.03755724984058003
0.7852965545640473,0.6666581450242615,0.7506955591225255,0.18379365571040548,0.5283880933880933,0.4616400863516033
0.9623732669599848,0.99999978445104,0.8960674157303369,0.2910750431046101,0.2783216783216783,0.999999995250928
0.9628374475090741,0.12612859479903132,0.4082664526484752,0.9999987365499337,0.39590052830248906,0.9999998870374444
0.9023482004479898,0.9942707555445492,0.945068664169788,0.3640918057956107,0.13438228438228436,0.9999999996951758
0.9011586656618568,0.9997841777457794,0.5961476725521668,0.0,0.5878309961643294,0.9999987585292118
0.34576658528005083,0.0005788489895996665,0.4237381844123417,0.9131166839307754,0.7096825396825396,0.003048336738396408
0.56078811197878,0.573940627509674,0.9162921348314608,0.18417626622239414,0.21884276217609547,0.9989936880402444
0.7190534610980253,0.005288366167325166,0.23764044943820226,0.9091182346021792,0.6256999572685848,9.12606689574665e-05
0.41298987369706497,0.0039236954951545455,0.2707865168539326,0.5295404305576092,0.3164329497662831,0.006529714785520468
0.9524098028230849,0.001090513381898348,0.9342696629213484,0.2879003094585864,0.07052910052910054,0.9999999999808228
0.5559997876040044,0.8954616715528112,0.379039593365436,0.8904383231323176,0.7253928170594836,0.019189224478248983
0.5,0.00012121377207956648,0.08913857677902623,0.6355270375932057,0.7816939233605902,0.0011367740976978627
0.8908748307178259,0.00603494070742075,0.30842696629213484,0.8174509887857578,0.3889413672747006,0.18420461509070968
0.8097752585397111,0.0007361101044569569,0.2833868378812199,0.807694983253119,0.5874338624338624,0.9999999991916856
0.8840035821771548,1.4250202271380812e-08,0.4683074728018548,0.723472167118299,0.22438712522045856,0.9999999978886857
0.4198725904376856,0.021467375122989414,0.5329588014981274,0.08771153184933023,0.5382761066094399,0.9998800949241258
0.2825124645380759,0.4646462512055155,0.8406634563937934,0.27867824325361995,0.2687417520750854,0.9998727016240192
0.9092894398083078,0.004506090798563484,0.16753611556982345,1.0,0.6217175417175418,0.019447059693415314
0.3363271228675819,0.03899339078346159,0.8252808988764043,0.09759315482981146,0.586492673992674,0.0007480534472830323
0.9612409924457156,0.9996729350090658,0.8627608346709471,0.9999988809048762,0.3967732884399551,0.010929599398795918
0.5450570115578929,0.05943277316099543,0.6885232744783307,0.26921799260617785,0.7964085297418632,0.4596903501246908
0.40236971922354414,0.999954398183832,0.7872525414660247,0.2870598648416225,0.23026048026048024,0.9999987230080412
0.286350368378109,0.003506439685624511,0.3911985018726592,0.6400733994650071,0.8491863691863692,0.9999999806104342
0.5195492105427634,0.2622378358315593,0.7062466559657571,0.6478312745955416,0.3045439745439746,6.133143214365485e-06
0.9447395166783076,5.051191491357095e-06,0.03651685393258427,0.8209014586016404,0.8208262108262108,3.43969400480611e-05
0.7898364790443552,0.11299100702106138,0.6881398252184769,0.5460579902681476,0.32111367934897345,0.00017020459031542612
0.5144240199873197,0.8420590118477995,0.39682093811307295,0.2700043781595153,0.2671099271099271,0.9999999601315844
0.12356091608223772,0.7724694644930312,0.1444711967183877,0.08585935663378813,0.5858373108373109,0.4469026292749956
0.5802103384918259,0.9568824976515112,0.8673978954877831,0.20479222012462564,0.2356300797967464,0.999999996452264
0.9185142963636126,0.7480023525419448,0.4582397003745319,0.9088766956803818,0.3421584588251255,0.8706086268477397
0.5675871597541369,0.0034303387094174642,0.1694756554307116,0.5310641640035475,0.6567589055824351,0.7948118403858441
0.09646282576282354,0.0464428485930285,0.8143659711075442,0.6092856454075091,0.3826268176268176,0.027600961941326264
0.1096312469130421,0.9866724968235999,0.09211699661137862,0.3681547668605013,0.5727072092758367,0.9994678223069816
0.9256498254982832,0.9999984923012832,0.9035580524344572,2.9973446038116994e-07,0.6340407341387734,0.6474637354744647
0.8692901484235687,5.7355784075182604e-05,0.054681647940074914,0.7305543271646648,0.6617402659069327,0.6126489833037863
0.9264170773274824,0.016735840705341374,0.4886124487248083,0.9999981590987111,0.5825620276600669,0.9999999802126068
0.2709131829776957,1.4957121195556506e-05,0.9313358302122348,0.2545994535484515,0.19783950617283952,0.998206071156718
0.2463956373190101,0.9997815251855076,0.8837078651685394,0.2669012371521404,0.2347065897065897,0.9999999999151056
0.4920793967377406,2.3114606663141594e-07,0.8999999999999999,0.3641389592432812,0.4086067019400352,0.9999998633769756
0.3614260036821528,1.244072928279887e-05,0.6147806313536651,0.8176320138539634,0.5322357054709996,0.0016187650760238848
0.5376533182905965,0.0024850371115721754,0.6882022471910112,0.5356234024632578,0.2042830009496676,8.372420644304164e-06
0.9680753661809868,0.05685280652912576,0.5728464419475655,0.6325669814577277,0.35293299293299285,0.9999999964071884
0.9258979200914323,0.0009019054337835393,0.249812734082397,0.30246119393441945,0.5095747063394123,0.9999998497271252
0.4498337003697667,0.9999079638376868,0.9752808988764043,0.36640826721322795,0.2745286195286195,0.9999857675109864
0.2751131653123794,0.010831130339052922,0.7894016408061352,0.3755252830884616,0.4567059701373427,0.9982026207914452
0.9290923816118124,0.9992069333021688,0.27471910112359543,0.9169310596035688,0.24340955340955345,0.9965445629192308
0.42283065123116703,0.005097696038769987,0.2950374531835206,0.9052672228077258,0.3045486920486921,0.9999999919016666
0.5829602566220171,0.00014428342934514411,0.7794497948992329,0.08821856249045179,0.587281915615249,0.9999997622673444
0.9553278450572767,0.9983915143098688,0.5211878009630818,0.6409214358408469,0.4591799558466225,0.9999999999838882
0.5633911382684103,8.775285408227059e-05,0.9460674157303371,0.08965189965797404,0.1910731244064577,0.9999997598234356
0.8747940099151414,8.887502236751529e-05,0.7279026217228464,0.729142219691693,0.7113283629950297,0.15523102889996512
0.8670746939934929,0.9745230848892932,0.3184724451578385,0.0,0.4949389191055858,0.9960476450000072
0.3072727258042521,0.006007373673797434,1.0,0.3695210848115475,0.3744933461600128,0.9999957662563342
0.4637921569602231,0.07879840501087979,0.9609416800428036,0.3468649161104257,0.4317961359628026,0.16340210311996178
0.802443621438867,0.06526778963810544,0.0925361155698234,0.2922463788394881,0.7575239575239575,0.999998362955448
0.9033768686096434,0.17554402386755558,0.3173310148029249,0.7258072571602373,0.6256357223023891,0.0007317211937460334
0.7850305274378107,0.0012704319941288186,0.23801498127340825,0.2425484577014834,0.3732788199454866,0.994914072197462
0.6659243607965545,0.0018663327917190094,0.2707463884430177,0.8248814582331734,0.8113878713878713,7.238079597804787e-07
0.8588607674124185,0.00016526981199189135,0.4548956661316212,0.5417747087126256,0.5786006586006587,1.0284215396126992e-05
0.7841870254493257,0.0007067833802165794,0.06310861423220973,1.0,0.7168891293891294,0.9367152898589176
0.23472060185345706,0.0020542328618730846,0.43135366506153017,0.1773197321779493,0.6979333629333628,0.9999999731761564
0.3969629672478501,0.8803239783319343,0.7605403959336543,0.2729170021178361,0.4764253647586982,0.9998856680536452
0.07353281982802909,4.2812817965978915e-05,0.3399678972712681,0.6410586525900338,0.5492078292078294,5.97470941723676e-06
0.8871433919753354,6.945791781981522e-07,0.4627117888353844,0.5453671725360961,0.6160505235505237,1.8199586921852868e-05
0.690182047222205,0.9999960214890524,0.2780898876404494,0.4457592235171498,0.3966562449895784,0.9999969219203132
0.9304671360988288,0.9997080404172476,0.2451849960276927,0.2628804092760138,0.5061703728370396,0.9999999884685028
0.8384762285850204,4.133080917295802e-05,0.06313536650615302,0.5526544178520996,0.7678110469777136,0.0012275945403885894
0.9546017670536059,0.7451923009601733,0.425374531835206,0.8049178372845257,0.3314872781539448,0.995367714574662
0.4910639199215096,0.0003798224261228649,0.3763331549848404,0.7103975774039547,0.6218539485206153,0.9989118525166966
0.3507137140035365,5.160496651537576e-07,0.2363295880149813,1.0,0.6044155844155845,3.5258209729031844e-05
0.9324005932986636,3.633305226385192e-07,0.3593632958801498,0.7333553310634063,0.6753056203056202,0.0002658950060148625
0.8757957190257307,0.034201845244654284,0.08426966292134831,0.7186224224603991,0.6298738298738299,0.9974395050535586
0.5774480518416913,2.9761142546020244e-06,0.3263331549848404,0.8232018515599187,0.588626435293102,0.9999823763086546
0.22437768597994068,4.564767461342256e-06,0.2299357945425361,0.640376302730325,0.4763353313353314,0.0005053523372339396
0.7415853414090805,0.0021610451245923654,0.024157303370786518,0.9112190560255348,0.5903163503163503,0.5356115160494843
0.9232955874609178,0.999354026539938,0.9460674157303371,0.2763967313087743,0.14885262885262887,0.9999999999999052
0.9450740484239764,0.29902688630418045,0.2605095902848712,0.7454447524850037,0.4016234691234691,0.0034741783419465237
0.9297502949215388,0.4631995532336319,0.5356741573033709,0.3806553340872041,0.2643998993018601,0.9999999991410108
0.8963634941561864,0.9377142610343188,0.6608614232209739,0.6299235615888178,0.2991073741073741,0.9999999150461848
0.6646949782212547,0.999153745067604,0.8114321383984304,0.18282725556762955,0.2925425046993674,0.99999992303185
0.574801249315523,9.315010411601e-05,0.3046816479400749,0.3544541596370273,0.552979982979983,0.00035055010442775364
0.5647260348576385,0.9978434567765088,0.5817281968967362,0.17601123042742206,0.4887227369580311,0.9999996164535152
0.4150592557879102,3.081057501671403e-05,0.897752808988764,0.08393559201565637,0.4465239390239391,0.9997220204253312
0.6614932228196726,0.9873050448573047,0.1404494382022472,0.3643010456778764,0.7497490780824114,0.00017400750902952128
0.9025507232561382,0.009283252044320723,0.7575173889780631,0.431158577515824,0.5926719268385935,0.9913230321724196
0.6284467658974797,3.471870031361025e-07,0.20974228642767967,0.2794799888809129,0.5845003979317706,0.9999999999982564
0.8788067998131409,0.7408742394271921,0.41626538255751744,0.9278053648911972,0.3260208926875593,0.8399601258615623
0.2894191377982532,0.04857484883105272,0.8859015516318888,0.4517438221266378,0.394410389900586,0.9986528484698765
0.25034722885170746,0.01990207755759287,0.4935527019796682,0.4522438213328036,0.5846764346764347,7.382811847314735e-05
0.1668384522383767,0.03363210145438509,0.7068129124308901,0.5484424403491468,0.5871717171717171,0.9987898036779712
0.8372837579160716,0.17979950254745275,0.4485821294810059,0.3473050147784749,0.4400741234074568,0.2510047942212711
0.6470778591340152,0.00016714923413462622,0.7083600856072767,0.08601518322399768,0.5411497761497762,0.9997609204067106
0.31654731754030113,0.01035113942111507,0.20168539325842694,0.08582929106575976,0.6583947533947535,9.007414130660404e-05
0.3163242304695714,0.9933120057467256,0.31105760656322456,0.0,0.4342990342990343,0.9999945859609284
0.8170171256742349,0.9998199307964328,0.5783306581059391,0.17961148385502124,0.1421957671957672,0.9999999761467204
0.6755802127827073,0.9999999709292868,0.9737827715355806,0.27007889923764616,0.13622895622895626,0.9999999794321024
0.5123761642930992,1.3755245541641186e-05,0.8685393258426966,0.0870124277572533,0.4739858906525573,0.9999962923750308
0.9427395264733258,0.9999968564773342,0.8680577849117175,0.2794963499228351,0.4949242115908783,0.28193667178493603
0.5474935346861971,0.999956305150372,0.944943820224719,0.3645071685333268,0.19675084175084173,0.9999999999961142
0.9644476451350028,0.004780757291556218,0.17727840199750314,0.7267875740628498,0.4165943315943316,0.014705912457113316
0.9483820875986048,0.7917678878555339,0.7005617977528091,0.5367376377046393,0.4975900243547302,0.998857750491562
0.9462310362387832,0.038036444001038144,0.3865565770060152,0.7405820335964279,0.3338090921424255,0.8179513551467683
0.3698057538690479,1.0842551556904506e-05,0.148314606741573,0.7257412904973097,0.5520037986704653,0.26068508682510577
0.5981825837859764,6.272837364064449e-05,0.952621722846442,0.0,0.4776125726125727,0.9845022929173152
0.9023482004479898,0.9942707555445492,0.945068664169788,0.3640918057956107,0.13438228438228436,0.9999999996951758
0.14864872808198515,0.012979861332006213,0.6979400749063671,0.5400034905272864,0.4273398823398824,0.003353296559285248
0.16042857941910896,0.014651041580749612,0.6723649010165864,0.7255918635803793,0.3678262260615202,0.058924975209457275
0.8500139783134918,0.0009512910942810276,0.2678705189941145,0.9107822806660376,0.6087878787878788,0.035281041936089934
0.949938895806972,0.06745989843087766,0.2823702514713751,0.7280404734781231,0.3780747647414314,0.9758442414951686
0.9126437902411221,0.5038837961054279,0.5716604244694133,0.08915035677812741,0.10884559884559884,0.9999999999924218
0.14493054049532353,5.2643520743183835e-05,0.8883895131086144,0.08785612678111772,0.3715391398724733,0.999999190765616
0.6450141652973947,0.00020236428289216292,0.2089887640449438,0.17984791610676235,0.6121047779381112,0.01245073509998382
0.6496583179748662,0.01289599175930493,0.08670411985018726,0.09056698664584747,0.8434085522320819,0.9999788446006841
0.8468670582266564,0.989690445569639,0.8949438202247192,0.6193286378874646,0.14626262626262626,0.9999999996820066
0.7581828304198381,0.07113570217632276,0.08146067415730338,0.718455974836568,0.7195197395197397,0.9947242040716574
0.3479559301831925,0.00014211791046966684,0.20077581594435528,0.270771486317975,0.5880320913654248,0.999996206831346
